bioguide,firstname,lastname,birthday,state,party,start_date,end_date
G000363,William,Graham,1844-08-03,PA,Republican,1905-12-04,1907-03-03,No
G000363,William,Graham,1844-08-03,PA,Republican,1907-12-02,1909-03-03,No
G000363,William,Graham,1844-08-03,PA,Republican,1909-03-15,1911-03-03,Yes
G000383,John,Grant,1858-01-01,NC,Republican,1909-03-15,1911-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1897-03-15,1899-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1899-12-04,1901-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1901-12-02,1903-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1903-11-09,1905-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1905-12-04,1907-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1907-12-02,1909-03-03,No
G000473,James,Griggs,1861-03-29,GA,Democrat,1909-03-15,1911-03-03,Yes
H000098,Thomas,Hamer,1864-05-04,ID,Republican,1909-03-15,1911-03-03,No
H000358,James,Havens,1859-05-28,NY,Democrat,1909-03-15,1911-03-03,No
H000554,Weldon,Heyburn,1852-05-23,ID,Republican,1903-11-09,1909-03-03,No
H000554,Weldon,Heyburn,1852-05-23,ID,Republican,1909-03-15,1913-03-03,Yes
H000639,Edmund,Hinshaw,1860-12-08,NE,Republican,1903-11-09,1905-03-03,No
H000639,Edmund,Hinshaw,1860-12-08,NE,Republican,1905-12-04,1907-03-03,No
H000639,Edmund,Hinshaw,1860-12-08,NE,Republican,1907-12-02,1909-03-03,No
H000639,Edmund,Hinshaw,1860-12-08,NE,Republican,1909-03-15,1911-03-03,Yes
H000848,William,Howard,1857-12-06,GA,Democrat,1897-03-15,1899-03-03,No
H000848,William,Howard,1857-12-06,GA,Democrat,1899-12-04,1901-03-03,No
H000848,William,Howard,1857-12-06,GA,Democrat,1901-12-02,1903-03-03,No
H000848,William,Howard,1857-12-06,GA,Democrat,1903-11-09,1905-03-03,No
H000848,William,Howard,1857-12-06,GA,Democrat,1905-12-04,1907-03-03,No
H000848,William,Howard,1857-12-06,GA,Democrat,1907-12-02,1909-03-03,No
H000848,William,Howard,1857-12-06,GA,Democrat,1909-03-15,1911-03-03,Yes
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1895-12-02,1897-03-03,No
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1897-03-15,1899-03-03,Yes
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1899-12-04,1901-03-03,No
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1901-12-02,1903-03-03,No
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1903-11-09,1905-03-03,No
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1905-12-04,1907-03-03,No
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1907-12-02,1909-03-03,No
H000857,Benjamin,Howell,1844-01-27,NJ,Republican,1909-03-15,1911-03-03,Yes
H000891,William,Hubbard,1843-12-24,WV,Republican,1907-12-02,1909-03-03,No
H000891,William,Hubbard,1843-12-24,WV,Republican,1909-03-15,1911-03-03,Yes
H000911,George,Huff,1842-07-16,PA,Republican,1891-12-07,1893-03-03,No
H000911,George,Huff,1842-07-16,PA,Republican,1895-12-02,1897-03-03,No
H000911,George,Huff,1842-07-16,PA,Republican,1903-11-09,1905-03-03,No
H000911,George,Huff,1842-07-16,PA,Republican,1905-12-04,1907-03-03,No
H000911,George,Huff,1842-07-16,PA,Republican,1907-12-02,1909-03-03,No
H000911,George,Huff,1842-07-16,PA,Republican,1909-03-15,1911-03-03,Yes
H000919,Charles,Hughes,1853-02-16,CO,Democrat,1909-03-15,1911-12-31,No
H000942,John,Hull,1841-05-01,IA,Republican,1891-12-07,1893-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1893-08-07,1895-03-03,Yes
H000942,John,Hull,1841-05-01,IA,Republican,1895-12-02,1897-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1897-03-15,1899-03-03,Yes
H000942,John,Hull,1841-05-01,IA,Republican,1899-12-04,1901-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1901-12-02,1903-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1903-11-09,1905-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1905-12-04,1907-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1907-12-02,1909-03-03,No
H000942,John,Hull,1841-05-01,IA,Republican,1909-03-15,1911-03-03,Yes
J000055,William,Jamieson,1873-11-09,IA,Democrat,1909-03-15,1911-03-03,No
J000113,Adna,Johnson,1860-12-14,OH,Republican,1909-03-15,1911-03-03,No
J000162,Martin,Johnson,1850-03-03,ND,Republican,1891-12-07,1893-03-03,No
J000162,Martin,Johnson,1850-03-03,ND,Republican,1893-08-07,1895-03-03,Yes
J000162,Martin,Johnson,1850-03-03,ND,Republican,1895-12-02,1897-03-03,No
J000162,Martin,Johnson,1850-03-03,ND,Republican,1897-03-15,1899-03-03,Yes
J000162,Martin,Johnson,1850-03-03,ND,Republican,1909-03-15,1909-12-31,No
J000193,Joseph,Johnston,1843-03-23,AL,Democrat,1907-12-02,1909-03-03,No
J000193,Joseph,Johnston,1843-03-23,AL,Democrat,1909-03-15,1913-12-31,Yes
J000276,James,Joyce,1870-07-02,OH,Republican,1909-03-15,1911-03-03,No
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1877-10-15,1879-03-03,No
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1879-03-18,1881-03-03,Yes
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1881-12-05,1883-03-03,No
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1883-12-03,1885-03-03,No
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1905-12-04,1907-03-03,No
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1907-12-02,1909-03-03,No
K000048,Joseph,Keifer,1836-01-30,OH,Republican,1909-03-15,1911-03-03,Yes
K000055,John,Keliher,1866-11-06,MA,Democrat,1903-11-09,1905-03-03,No
K000055,John,Keliher,1866-11-06,MA,Democrat,1905-12-04,1907-03-03,No
K000055,John,Keliher,1866-11-06,MA,Democrat,1907-12-02,1909-03-03,No
K000055,John,Keliher,1866-11-06,MA,Democrat,1909-03-15,1911-03-03,Yes
K000106,James,Kennedy,1853-09-03,OH,Republican,1903-11-09,1905-03-03,No
K000106,James,Kennedy,1853-09-03,OH,Republican,1905-12-04,1907-03-03,No
K000106,James,Kennedy,1853-09-03,OH,Republican,1907-12-02,1909-03-03,No
K000106,James,Kennedy,1853-09-03,OH,Republican,1909-03-15,1911-03-03,Yes
K000279,Charles,Knapp,1847-07-04,NY,Republican,1901-12-02,1903-03-03,No
K000279,Charles,Knapp,1847-07-04,NY,Republican,1903-11-09,1905-03-03,No
K000279,Charles,Knapp,1847-07-04,NY,Republican,1905-12-04,1907-03-03,No
K000279,Charles,Knapp,1847-07-04,NY,Republican,1907-12-02,1909-03-03,No
K000279,Charles,Knapp,1847-07-04,NY,Republican,1909-03-15,1911-03-03,Yes
K000331,John,Kronmiller,1858-12-06,MD,Republican,1909-03-15,1911-03-03,No
K000346,Gustav,Küstermann,1850-05-24,WI,Republican,1907-12-02,1909-03-03,No
K000346,Gustav,Küstermann,1850-05-24,WI,Republican,1909-03-15,1911-03-03,Yes
L000102,Tulio,Larrinaga,1847-01-15,PR,Unionist,1905-12-04,1907-03-03,No
L000102,Tulio,Larrinaga,1847-01-15,PR,Unionist,1907-12-02,1909-03-03,No
L000102,Tulio,Larrinaga,1847-01-15,PR,Unionist,1909-03-15,1911-03-03,Yes
L000106,Francis,Lassiter,1866-02-18,VA,Democrat,1899-12-04,1901-03-03,No
L000106,Francis,Lassiter,1866-02-18,VA,Democrat,1901-12-02,1903-03-03,No
L000106,Francis,Lassiter,1866-02-18,VA,Democrat,1907-12-02,1909-03-03,No
L000106,Francis,Lassiter,1866-02-18,VA,Democrat,1909-03-15,1911-03-03,Yes
L000124,Charles,Law,1872-02-05,NY,Republican,1905-12-04,1907-03-03,No
L000124,Charles,Law,1872-02-05,NY,Republican,1907-12-02,1909-03-03,No
L000124,Charles,Law,1872-02-05,NY,Republican,1909-03-15,1911-03-03,Yes
L000361,Robert,Lively,1855-01-06,TX,Democrat,1909-03-15,1911-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1891-12-07,1893-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1893-08-07,1895-03-03,Yes
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1895-12-02,1897-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1897-03-15,1899-03-03,Yes
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1899-12-04,1901-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1901-12-02,1903-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1903-11-09,1905-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1905-12-04,1907-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1907-12-02,1909-03-03,No
L000368,Leonidas,Livingston,1832-04-03,GA,Democrat,1909-03-15,1911-03-03,Yes
L000444,William,Lorimer,1861-04-27,IL,Republican,1895-12-02,1897-03-03,No
L000444,William,Lorimer,1861-04-27,IL,Republican,1897-03-15,1899-03-03,Yes
L000444,William,Lorimer,1861-04-27,IL,Republican,1899-12-04,1901-03-03,No
L000444,William,Lorimer,1861-04-27,IL,Republican,1903-11-09,1905-03-03,No
L000444,William,Lorimer,1861-04-27,IL,Republican,1905-12-04,1907-03-03,No
L000444,William,Lorimer,1861-04-27,IL,Republican,1907-12-02,1909-03-03,No
L000444,William,Lorimer,1861-04-27,IL,Republican,1909-03-15,1913-03-03,Yes
L000465,William,Lovering,1835-02-25,MA,Republican,1897-03-15,1899-03-03,No
L000465,William,Lovering,1835-02-25,MA,Republican,1899-12-04,1901-03-03,No
L000465,William,Lovering,1835-02-25,MA,Republican,1901-12-02,1903-03-03,No
L000465,William,Lovering,1835-02-25,MA,Republican,1903-11-09,1905-03-03,No
L000465,William,Lovering,1835-02-25,MA,Republican,1905-12-04,1907-03-03,No
L000465,William,Lovering,1835-02-25,MA,Republican,1907-12-02,1909-03-03,No
L000465,William,Lovering,1835-02-25,MA,Republican,1909-03-15,1911-03-03,Yes
L000472,Frank,Lowden,1861-01-26,IL,Republican,1905-12-04,1907-03-03,No
L000472,Frank,Lowden,1861-01-26,IL,Republican,1907-12-02,1909-03-03,No
L000472,Frank,Lowden,1861-01-26,IL,Republican,1909-03-15,1911-03-03,Yes
L000515,Frederick,Lundin,1868-05-18,IL,Republican,1909-03-15,1911-03-03,No
M000230,Zachary,Massey,1864-11-14,TN,Republican,1909-03-15,1911-03-03,No
M000283,Harry,Maynard,1861-06-08,VA,Democrat,1901-12-02,1903-03-03,No
M000283,Harry,Maynard,1861-06-08,VA,Democrat,1903-11-09,1905-03-03,No
M000283,Harry,Maynard,1861-06-08,VA,Democrat,1905-12-04,1907-03-03,No
M000283,Harry,Maynard,1861-06-08,VA,Democrat,1907-12-02,1909-03-03,No
M000283,Harry,Maynard,1861-06-08,VA,Democrat,1909-03-15,1911-03-03,Yes
M000384,William,McCredie,1862-04-27,WA,Republican,1909-03-15,1911-03-03,No
M000429,Samuel,McEnery,1837-05-28,LA,Democrat,1897-03-15,1903-03-03,No
M000429,Samuel,McEnery,1837-05-28,LA,Democrat,1903-11-09,1909-03-03,No
M000429,Samuel,McEnery,1837-05-28,LA,Democrat,1909-03-15,1911-03-03,Yes
M000518,Duncan,McKinlay,1862-10-06,CA,Republican,1905-12-04,1907-03-03,No
M000518,Duncan,McKinlay,1862-10-06,CA,Republican,1907-12-02,1909-03-03,No
M000518,Duncan,McKinlay,1862-10-06,CA,Republican,1909-03-15,1911-03-03,Yes
M000532,James,McLachlan,1852-08-01,CA,Republican,1895-12-02,1897-03-03,No
M000532,James,McLachlan,1852-08-01,CA,Republican,1901-12-02,1903-03-03,No
M000532,James,McLachlan,1852-08-01,CA,Republican,1903-11-09,1905-03-03,No
M000532,James,McLachlan,1852-08-01,CA,Republican,1905-12-04,1907-03-03,No
M000532,James,McLachlan,1852-08-01,CA,Republican,1907-12-02,1909-03-03,No
M000532,James,McLachlan,1852-08-01,CA,Republican,1909-03-15,1911-03-03,Yes
M000733,James,Miller,1852-05-06,KS,Republican,1899-12-04,1901-03-03,No
M000733,James,Miller,1852-05-06,KS,Republican,1901-12-02,1903-03-03,No
M000733,James,Miller,1852-05-06,KS,Republican,1903-11-09,1905-03-03,No
M000733,James,Miller,1852-05-06,KS,Republican,1905-12-04,1907-03-03,No
M000733,James,Miller,1852-05-06,KS,Republican,1907-12-02,1909-03-03,No
M000733,James,Miller,1852-05-06,KS,Republican,1909-03-15,1911-03-03,Yes
M000772,Charles,Millington,1855-03-13,NY,Republican,1909-03-15,1911-03-03,No
M000940,John,Morehead,1866-07-20,NC,Republican,1909-03-15,1911-03-03,No
M000944,Charles,Morgan,1842-07-05,MO,Democrat,1875-12-06,1877-03-03,No
M000944,Charles,Morgan,1842-07-05,MO,Democrat,1877-10-15,1879-03-03,No
M000944,Charles,Morgan,1842-07-05,MO,Democrat,1883-12-03,1885-03-03,No
M000944,Charles,Morgan,1842-07-05,MO,Democrat,1893-08-07,1895-03-03,No
M000944,Charles,Morgan,1842-07-05,MO,Republican,1909-03-15,1911-03-03,No
M001053,William,Moxley,1851-05-22,IL,Republican,1909-03-15,1911-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1889-12-02,1891-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1897-03-15,1899-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1899-12-04,1901-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1901-12-02,1903-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1903-11-09,1905-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1905-12-04,1907-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1907-12-02,1909-03-03,No
M001059,Sydney,Mudd,1858-02-12,MD,Republican,1909-03-15,1911-03-03,Yes
M001087,Arthur,Murphy,1870-12-10,MO,Republican,1905-12-04,1907-03-03,No
M001087,Arthur,Murphy,1870-12-10,MO,Republican,1909-03-15,1911-03-03,No
N000089,Thomas,Nicholls,1870-09-16,PA,Democrat,1907-12-02,1909-03-03,No
N000089,Thomas,Nicholls,1870-09-16,PA,Democrat,1909-03-15,1911-03-03,Yes
O000026,Joseph,O'Connell,1872-12-07,MA,Democrat,1907-12-02,1909-03-03,No
O000026,Joseph,O'Connell,1872-12-07,MA,Democrat,1909-03-15,1911-03-03,Yes
O000020,Pablo,Ocampo,1853-01-25,PI,,1907-12-02,1909-03-03,No
O000020,Pablo,Ocampo,1853-01-25,PI,,1909-03-15,1911-03-03,Yes
O000059,Jacob,Olcott,1856-05-17,NY,Republican,1905-12-04,1907-03-03,No
O000059,Jacob,Olcott,1856-05-17,NY,Republican,1907-12-02,1909-03-03,No
O000059,Jacob,Olcott,1856-05-17,NY,Republican,1909-03-15,1911-03-03,Yes
P000040,Henry,Palmer,1839-07-10,PA,Republican,1901-12-02,1903-03-03,No
P000040,Henry,Palmer,1839-07-10,PA,Republican,1903-11-09,1905-03-03,No
P000040,Henry,Palmer,1839-07-10,PA,Republican,1905-12-04,1907-03-03,No
P000040,Henry,Palmer,1839-07-10,PA,Republican,1909-03-15,1911-03-03,No
P000088,Herbert,Parsons,1869-10-28,NY,Republican,1905-12-04,1907-03-03,No
P000088,Herbert,Parsons,1869-10-28,NY,Republican,1907-12-02,1909-03-03,No
P000088,Herbert,Parsons,1869-10-28,NY,Republican,1909-03-15,1911-03-03,Yes
P000118,James,Patterson,1857-06-25,SC,Democrat,1905-12-04,1907-03-03,No
P000118,James,Patterson,1857-06-25,SC,Democrat,1907-12-02,1909-03-03,No
P000118,James,Patterson,1857-06-25,SC,Democrat,1909-03-15,1911-03-03,Yes
P000163,George,Pearre,1860-07-16,MD,Republican,1899-12-04,1901-03-03,No
P000163,George,Pearre,1860-07-16,MD,Republican,1901-12-02,1903-03-03,No
P000163,George,Pearre,1860-07-16,MD,Republican,1903-11-09,1905-03-03,No
P000163,George,Pearre,1860-07-16,MD,Republican,1905-12-04,1907-03-03,No
P000163,George,Pearre,1860-07-16,MD,Republican,1907-12-02,1909-03-03,No
P000163,George,Pearre,1860-07-16,MD,Republican,1909-03-15,1911-03-03,Yes
P000232,George,Perkins,1839-08-23,CA,Republican,1893-08-07,1897-03-03,No
P000232,George,Perkins,1839-08-23,CA,Republican,1897-03-15,1903-03-03,Yes
P000232,George,Perkins,1839-08-23,CA,Republican,1903-11-09,1909-03-03,No
P000232,George,Perkins,1839-08-23,CA,Republican,1909-03-15,1915-03-03,Yes
P000234,James,Perkins,1847-11-04,NY,Republican,1901-12-02,1903-03-03,No
P000234,James,Perkins,1847-11-04,NY,Republican,1903-11-09,1905-03-03,No
P000234,James,Perkins,1847-11-04,NY,Republican,1905-12-04,1907-03-03,No
P000234,James,Perkins,1847-11-04,NY,Republican,1907-12-02,1909-03-03,No
P000234,James,Perkins,1847-11-04,NY,Republican,1909-03-15,1911-03-03,Yes
P000496,Charles,Pratt,1854-04-23,PA,Republican,1909-03-15,1911-03-03,No
R000131,William,Reeder,1849-08-28,KS,Republican,1899-12-04,1901-03-03,No
R000131,William,Reeder,1849-08-28,KS,Republican,1901-12-02,1903-03-03,No
R000131,William,Reeder,1849-08-28,KS,Republican,1903-11-09,1905-03-03,No
R000131,William,Reeder,1849-08-28,KS,Republican,1905-12-04,1907-03-03,No
R000131,William,Reeder,1849-08-28,KS,Republican,1907-12-02,1909-03-03,No
R000131,William,Reeder,1849-08-28,KS,Republican,1909-03-15,1911-03-03,Yes
R000142,Charles,Reid,1868-06-15,AR,Democrat,1901-12-02,1903-03-03,No
R000142,Charles,Reid,1868-06-15,AR,Democrat,1903-11-09,1905-03-03,No
R000142,Charles,Reid,1868-06-15,AR,Democrat,1905-12-04,1907-03-03,No
R000142,Charles,Reid,1868-06-15,AR,Democrat,1907-12-02,1909-03-03,No
R000142,Charles,Reid,1868-06-15,AR,Democrat,1909-03-15,1911-03-03,Yes
R000176,John,Reynolds,1848-03-05,PA,Republican,1905-12-04,1907-03-03,No
R000176,John,Reynolds,1848-03-05,PA,Republican,1907-12-02,1909-03-03,No
R000176,John,Reynolds,1848-03-05,PA,Republican,1909-03-15,1911-03-03,Yes
R000185,Joseph,Rhinock,1863-01-04,KY,Democrat,1905-12-04,1907-03-03,No
R000185,Joseph,Rhinock,1863-01-04,KY,Democrat,1907-12-02,1909-03-03,No
R000185,Joseph,Rhinock,1863-01-04,KY,Democrat,1909-03-15,1911-03-03,Yes
R000430,Elihu,Root,1845-02-15,NY,Republican,1909-03-15,1915-03-03,No
R000526,Gordon,Russell,1859-12-22,TX,Democrat,1901-12-02,1903-03-03,No
R000526,Gordon,Russell,1859-12-22,TX,Democrat,1903-11-09,1905-03-03,No
R000526,Gordon,Russell,1859-12-22,TX,Democrat,1905-12-04,1907-03-03,No
R000526,Gordon,Russell,1859-12-22,TX,Democrat,1907-12-02,1909-03-03,No
R000526,Gordon,Russell,1859-12-22,TX,Democrat,1909-03-15,1911-03-03,Yes
S000166,Charles,Scott,1860-09-07,KS,Republican,1901-12-02,1903-03-03,No
S000166,Charles,Scott,1860-09-07,KS,Republican,1903-11-09,1905-03-03,No
S000166,Charles,Scott,1860-09-07,KS,Republican,1905-12-04,1907-03-03,No
S000166,Charles,Scott,1860-09-07,KS,Republican,1907-12-02,1909-03-03,No
S000166,Charles,Scott,1860-09-07,KS,Republican,1909-03-15,1911-03-03,Yes
S000318,William,Sheffield,1857-06-01,RI,Republican,1909-03-15,1911-03-03,No
S000650,Howard,Snapp,1855-09-27,IL,Republican,1903-11-09,1905-03-03,No
S000650,Howard,Snapp,1855-09-27,IL,Republican,1905-12-04,1907-03-03,No
S000650,Howard,Snapp,1855-09-27,IL,Republican,1907-12-02,1909-03-03,No
S000650,Howard,Snapp,1855-09-27,IL,Republican,1909-03-15,1911-03-03,Yes
S000691,George,Southwick,1863-03-07,NY,Republican,1895-12-02,1897-03-03,No
S000691,George,Southwick,1863-03-07,NY,Republican,1897-03-15,1899-03-03,Yes
S000691,George,Southwick,1863-03-07,NY,Republican,1901-12-02,1903-03-03,No
S000691,George,Southwick,1863-03-07,NY,Republican,1903-11-09,1905-03-03,No
S000691,George,Southwick,1863-03-07,NY,Republican,1905-12-04,1907-03-03,No
S000691,George,Southwick,1863-03-07,NY,Republican,1907-12-02,1909-03-03,No
S000691,George,Southwick,1863-03-07,NY,Republican,1909-03-15,1911-03-03,Yes
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1895-12-02,1897-03-03,No
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1897-03-15,1899-03-03,Yes
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1899-12-04,1901-03-03,No
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1901-12-02,1903-03-03,No
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1903-11-09,1905-03-03,No
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1905-12-04,1907-03-03,No
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1907-12-02,1909-03-03,No
S000733,Nehemiah,Sperry,1827-07-10,CT,Republican,1909-03-15,1911-03-03,Yes
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1897-03-15,1899-03-03,No
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1899-12-04,1901-03-03,No
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1901-12-02,1903-03-03,No
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1903-11-09,1905-03-03,No
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1905-12-04,1907-03-03,No
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1907-12-02,1909-03-03,No
S000734,Thomas,Spight,1841-10-25,MS,Democrat,1909-03-15,1911-03-03,Yes
S000863,Isaac,Stephenson,1829-06-18,WI,Republican,1883-12-03,1885-03-03,No
S000863,Isaac,Stephenson,1829-06-18,WI,Republican,1885-12-07,1887-03-03,No
S000863,Isaac,Stephenson,1829-06-18,WI,Republican,1887-12-05,1889-03-03,No
S000863,Isaac,Stephenson,1829-06-18,WI,Republican,1907-12-02,1909-03-03,No
S000863,Isaac,Stephenson,1829-06-18,WI,Republican,1909-03-15,1915-03-03,Yes
S001049,George,Sturgiss,1842-08-16,WV,Republican,1907-12-02,1909-03-03,No
S001049,George,Sturgiss,1842-08-16,WV,Republican,1909-03-15,1911-03-03,Yes
S001098,John,Swasey,1839-09-04,ME,Republican,1907-12-02,1909-03-03,No
S001098,John,Swasey,1839-09-04,ME,Republican,1909-03-15,1911-03-03,Yes
T000060,James,Tawney,1855-01-03,MN,Republican,1893-08-07,1895-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1895-12-02,1897-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1897-03-15,1899-03-03,Yes
T000060,James,Tawney,1855-01-03,MN,Republican,1899-12-04,1901-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1901-12-02,1903-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1903-11-09,1905-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1905-12-04,1907-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1907-12-02,1909-03-03,No
T000060,James,Tawney,1855-01-03,MN,Republican,1909-03-15,1911-03-03,Yes
T000123,John,Tener,1863-07-25,PA,Republican,1909-03-15,1911-03-03,No
T000159,Charles,Thomas,1861-08-21,NC,Democrat,1899-12-04,1901-03-03,No
T000159,Charles,Thomas,1861-08-21,NC,Democrat,1901-12-02,1903-03-03,No
T000159,Charles,Thomas,1861-08-21,NC,Democrat,1903-11-09,1905-03-03,No
T000159,Charles,Thomas,1861-08-21,NC,Democrat,1905-12-04,1907-03-03,No
T000159,Charles,Thomas,1861-08-21,NC,Democrat,1907-12-02,1909-03-03,No
T000159,Charles,Thomas,1861-08-21,NC,Democrat,1909-03-15,1911-03-03,Yes
T000186,William,Thomas,1866-06-07,OH,Republican,1903-11-09,1905-03-03,No
T000186,William,Thomas,1866-06-07,OH,Republican,1905-12-04,1907-03-03,No
T000186,William,Thomas,1866-06-07,OH,Republican,1907-12-02,1909-03-03,No
T000186,William,Thomas,1866-06-07,OH,Republican,1909-03-15,1911-03-03,Yes
T000199,Fountain,Thompson,1854-11-18,ND,Democrat,1909-03-15,1911-03-03,No
T000287,Charles,Tirrell,1844-12-10,MA,Republican,1901-12-02,1903-03-03,No
T000287,Charles,Tirrell,1844-12-10,MA,Republican,1903-11-09,1905-03-03,No
T000287,Charles,Tirrell,1844-12-10,MA,Republican,1905-12-04,1907-03-03,No
T000287,Charles,Tirrell,1844-12-10,MA,Republican,1907-12-02,1909-03-03,No
T000287,Charles,Tirrell,1844-12-10,MA,Republican,1909-03-15,1911-03-03,Yes
T000318,William,Tou Velle,1862-11-23,OH,Democrat,1907-12-02,1909-03-03,No
T000318,William,Tou Velle,1862-11-23,OH,Democrat,1909-03-15,1911-03-03,Yes
W000082,Robert,Wallace,1856-08-06,AR,Democrat,1903-11-09,1905-03-03,No
W000082,Robert,Wallace,1856-08-06,AR,Democrat,1905-12-04,1907-03-03,No
W000082,Robert,Wallace,1856-08-06,AR,Democrat,1907-12-02,1909-03-03,No
W000082,Robert,Wallace,1856-08-06,AR,Democrat,1909-03-15,1911-03-03,Yes
W000122,Irving,Wanger,1852-03-05,PA,Republican,1893-08-07,1895-03-03,No
W000122,Irving,Wanger,1852-03-05,PA,Republican,1895-12-02,1897-03-03,No
W000122,Irving,Wanger,1852-03-05,PA,Republican,1897-03-15,1899-03-03,Yes
